"","subject","activity","variable","value"
"1993",22,"STANDING","meantBodyAccelerometerJerkMeanX",0.0700672625147154
"1994",22,"STANDING","meantBodyAccelerometerJerkMeanY",0.00930099346105691
"1995",22,"STANDING","meantBodyAccelerometerJerkMeanZ",-0.0131640140761789
"1996",22,"STANDING","meantBodyAccelerometerJerkStdevX",-0.456687476
"1997",22,"STANDING","meantBodyAccelerometerJerkStdevY",-0.417944389701626
"1998",22,"STANDING","meantBodyAccelerometerJerkStdevZ",-0.678143433821138
"1999",22,"STANDING","meantBodyGyroscopeMeanX",-0.00112339350162602
"2000",22,"STANDING","meantBodyGyroscopeMeanY",-0.10137018874878
"2001",22,"STANDING","meantBodyGyroscopeMeanZ",0.0758043878666667
"2002",22,"STANDING","meantBodyGyroscopeStdevX",-0.619856056592683
"2003",22,"STANDING","meantBodyGyroscopeStdevY",-0.699934248861789
"2004",22,"STANDING","meantBodyGyroscopeStdevZ",-0.547955275764228
"2005",22,"STANDING","meantBodyGyroscopeJerkMeanX",-0.114427759866748
"2006",22,"STANDING","meantBodyGyroscopeJerkMeanY",-0.0404541723047154
"2007",22,"STANDING","meantBodyGyroscopeJerkMeanZ",-0.0644152729899187
"2008",22,"STANDING","meantBodyGyroscopeJerkStdevX",-0.625212511333333
"2009",22,"STANDING","meantBodyGyroscopeJerkStdevY",-0.797747537235772
"2010",22,"STANDING","meantBodyGyroscopeJerkStdevZ",-0.663925946674797
"2011",22,"STANDING","meantBodyAccelerometerMagnitudeMean",-0.353264495414634
"2012",22,"STANDING","meantBodyAccelerometerMagnitudeStdev",-0.469146190154634
"2013",22,"STANDING","meantGravityAccelerometerMagnitudeMean",-0.353264495414634
"2014",22,"STANDING","meantGravityAccelerometerMagnitudeStdev",-0.469146190154634
"2015",22,"STANDING","meantBodyAccelerometerJerkMagnitudeMean",-0.484983543582927
"2016",22,"STANDING","meantBodyAccelerometerJerkMagnitudeStdev",-0.457667435430488
"2017",22,"STANDING","meantBodyGyroscopeMagnitudeMean",-0.530408052165854
"2018",22,"STANDING","meantBodyGyroscopeMagnitudeStdev",-0.58616042178374
"2019",22,"STANDING","meantBodyGyroscopeJerkMagnitudeMean",-0.723727568292683
"2020",22,"STANDING","meantBodyGyroscopeJerkMagnitudeStdev",-0.768258152845528
"2021",22,"STANDING","meanfBodyAccelerometerMeanX",-0.469793729799187
"2022",22,"STANDING","meanfBodyAccelerometerMeanY",-0.350425993027642
"2023",22,"STANDING","meanfBodyAccelerometerMeanZ",-0.58511773696748
"2024",22,"STANDING","meanfBodyAccelerometerStdevX",-0.386658942001626
"2025",22,"STANDING","meanfBodyAccelerometerStdevY",-0.358594356956098
"2026",22,"STANDING","meanfBodyAccelerometerStdevZ",-0.57089997098374
"2027",22,"STANDING","meanfBodyAccelerometerJerkMeanX",-0.482177496374797
"2028",22,"STANDING","meanfBodyAccelerometerJerkMeanY",-0.438179681174797
"2029",22,"STANDING","meanfBodyAccelerometerJerkMeanZ",-0.649840836666667
"2030",22,"STANDING","meanfBodyAccelerometerJerkStdevX",-0.479376250713415
"2031",22,"STANDING","meanfBodyAccelerometerJerkStdevY",-0.436851876529854
"2032",22,"STANDING","meanfBodyAccelerometerJerkStdevZ",-0.705406665853659
"2033",22,"STANDING","meanfBodyGyroscopeMeanX",-0.54222877499187
"2034",22,"STANDING","meanfBodyGyroscopeMeanY",-0.706565563170732
"2035",22,"STANDING","meanfBodyGyroscopeMeanZ",-0.531747806138211
"2036",22,"STANDING","meanfBodyGyroscopeStdevX",-0.645407507130081
"2037",22,"STANDING","meanfBodyGyroscopeStdevY",-0.699201260894309
"2038",22,"STANDING","meanfBodyGyroscopeStdevZ",-0.596342575910569
"2039",22,"STANDING","meanfBodyAccelerometerMagnitudeMean",-0.439651188565854
"2040",22,"STANDING","meanfBodyAccelerometerMagnitudeStdev",-0.572895500055285
"2041",22,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.453431441817886
"2042",22,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.468314812693496
"2043",22,"STANDING","meanfBodyBodyGyroscopeMagnitudeMean",-0.642492204065041
"2044",22,"STANDING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.621511307308943
"2045",22,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.773520124878049
"2046",22,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.779661007398374
"2047",23,"STANDING","meantBodyAccelerometerMeanX",0.273493254730108
"2048",23,"STANDING","meantBodyAccelerometerMeanY",-0.019589258786828
"2049",23,"STANDING","meantBodyAccelerometerMeanZ",-0.109093982385242
"2050",23,"STANDING","meantBodyAccelerometerStdevX",-0.622594039757258
"2051",23,"STANDING","meantBodyAccelerometerStdevY",-0.532078546615699
"2052",23,"STANDING","meantBodyAccelerometerStdevZ",-0.450557203409946
"2053",23,"STANDING","meantGravityAccelerometerMeanX",0.662324737580645
"2054",23,"STANDING","meantGravityAccelerometerMeanY",0.0146209197354839
"2055",23,"STANDING","meantGravityAccelerometerMeanZ",0.0518662466372043
"2056",23,"STANDING","meantGravityAccelerometerStdevX",-0.964393040295699
"2057",23,"STANDING","meantGravityAccelerometerStdevY",-0.960318907096774
"2058",23,"STANDING","meantGravityAccelerometerStdevZ",-0.934236146612903
"2059",23,"STANDING","meantBodyAccelerometerJerkMeanX",0.0778588215843817
"2060",23,"STANDING","meantBodyAccelerometerJerkMeanY",0.0200470964972984
"2061",23,"STANDING","meantBodyAccelerometerJerkMeanZ",-0.000717680881887096
"2062",23,"STANDING","meantBodyAccelerometerJerkStdevX",-0.608183751830914
"2063",23,"STANDING","meantBodyAccelerometerJerkStdevY",-0.61898123051828
"2064",23,"STANDING","meantBodyAccelerometerJerkStdevZ",-0.603048769571532
"2065",23,"STANDING","meantBodyGyroscopeMeanX",-0.0220890418013172
"2066",23,"STANDING","meantBodyGyroscopeMeanY",-0.0825972963754032
"2067",23,"STANDING","meantBodyGyroscopeMeanZ",0.074694942324328
"2068",23,"STANDING","meantBodyGyroscopeStdevX",-0.755738625241935
"2069",23,"STANDING","meantBodyGyroscopeStdevY",-0.500338191139785
"2070",23,"STANDING","meantBodyGyroscopeStdevZ",-0.609683451821774
"2071",23,"STANDING","meantBodyGyroscopeJerkMeanX",-0.0966990737225806
"2072",23,"STANDING","meantBodyGyroscopeJerkMeanY",-0.0432722741798387
"2073",23,"STANDING","meantBodyGyroscopeJerkMeanZ",-0.0621959093526344
"2074",23,"STANDING","meantBodyGyroscopeJerkStdevX",-0.728692138333333
"2075",23,"STANDING","meantBodyGyroscopeJerkStdevY",-0.546043593651882
"2076",23,"STANDING","meantBodyGyroscopeJerkStdevZ",-0.740518145887097
"2077",23,"STANDING","meantBodyAccelerometerMagnitudeMean",-0.532754757205108
"2078",23,"STANDING","meantBodyAccelerometerMagnitudeStdev",-0.56557562579215
"2079",23,"STANDING","meantGravityAccelerometerMagnitudeMean",-0.532754757205108
"2080",23,"STANDING","meantGravityAccelerometerMagnitudeStdev",-0.56557562579215
"2081",23,"STANDING","meantBodyAccelerometerJerkMagnitudeMean",-0.58640067170914
"2082",23,"STANDING","meantBodyAccelerometerJerkMagnitudeStdev",-0.55872531418629
"2083",23,"STANDING","meantBodyGyroscopeMagnitudeMean",-0.544207964433387
"2084",23,"STANDING","meantBodyGyroscopeMagnitudeStdev",-0.541949073660753
"2085",23,"STANDING","meantBodyGyroscopeJerkMagnitudeMean",-0.623412641977151
"2086",23,"STANDING","meantBodyGyroscopeJerkMagnitudeStdev",-0.573942888021613
"2087",23,"STANDING","meanfBodyAccelerometerMeanX",-0.599080886430645
"2088",23,"STANDING","meanfBodyAccelerometerMeanY",-0.548483208943548
"2089",23,"STANDING","meanfBodyAccelerometerMeanZ",-0.49021281618414
"2090",23,"STANDING","meanfBodyAccelerometerStdevX",-0.633839114436559
"2091",23,"STANDING","meanfBodyAccelerometerStdevY",-0.554471679592177
"2092",23,"STANDING","meanfBodyAccelerometerStdevZ",-0.474767543716048
"2093",23,"STANDING","meanfBodyAccelerometerJerkMeanX",-0.617521836605645
"2094",23,"STANDING","meanfBodyAccelerometerJerkMeanY",-0.628231338392742
"2095",23,"STANDING","meanfBodyAccelerometerJerkMeanZ",-0.578870810235484
"2096",23,"STANDING","meanfBodyAccelerometerJerkStdevX",-0.635054351475538
"2097",23,"STANDING","meanfBodyAccelerometerJerkStdevY",-0.636977610060753
"2098",23,"STANDING","meanfBodyAccelerometerJerkStdevZ",-0.627540367652688
"2099",23,"STANDING","meanfBodyGyroscopeMeanX",-0.685136501518817
"2100",23,"STANDING","meanfBodyGyroscopeMeanY",-0.497783811010484
"2101",23,"STANDING","meanfBodyGyroscopeMeanZ",-0.617685416736559
"2102",23,"STANDING","meanfBodyGyroscopeStdevX",-0.779197054064516
"2103",23,"STANDING","meanfBodyGyroscopeStdevY",-0.50785054741371
"2104",23,"STANDING","meanfBodyGyroscopeStdevZ",-0.644131036807258
"2105",23,"STANDING","meanfBodyAccelerometerMagnitudeMean",-0.529029284118011
"2106",23,"STANDING","meanfBodyAccelerometerMagnitudeStdev",-0.657048917971505
"2107",23,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.542663319457527
"2108",23,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.583832309145968
"2109",23,"STANDING","meanfBodyBodyGyroscopeMagnitudeMean",-0.534657191683602
"2110",23,"STANDING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.632288527203763
"2111",23,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.584111049810215
"2112",23,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.593735302105376
"2113",24,"LAYING","meantBodyAccelerometerMeanX",0.276767046391076
"2114",24,"LAYING","meantBodyAccelerometerMeanY",-0.0176822460103885
"2115",24,"LAYING","meantBodyAccelerometerMeanZ",-0.107914503687664
"2116",24,"LAYING","meantBodyAccelerometerStdevX",-0.675459176298425
"2117",24,"LAYING","meantBodyAccelerometerStdevY",-0.582490655185302
"2118",24,"LAYING","meantBodyAccelerometerStdevZ",-0.636497458900262
"2119",24,"LAYING","meantGravityAccelerometerMeanX",0.69498126808399
"2120",24,"LAYING","meantGravityAccelerometerMeanY",0.0729509702152231
"2121",24,"LAYING","meantGravityAccelerometerMeanZ",0.0623227714146982
"2122",24,"LAYING","meantGravityAccelerometerStdevX",-0.975329699658793
"2123",24,"LAYING","meantGravityAccelerometerStdevY",-0.96089816664042
"2124",24,"LAYING","meantGravityAccelerometerStdevZ",-0.955724566194226
"2125",24,"LAYING","meantBodyAccelerometerJerkMeanX",0.0784735003467192
"2126",24,"LAYING","meantBodyAccelerometerJerkMeanY",0.00396900308574016
"2127",24,"LAYING","meantBodyAccelerometerJerkMeanZ",-0.00700960558805774
"2128",24,"LAYING","meantBodyAccelerometerJerkStdevX",-0.74030054488189
"2129",24,"LAYING","meantBodyAccelerometerJerkStdevY",-0.685979796261942
"2130",24,"LAYING","meantBodyAccelerometerJerkStdevZ",-0.736374232574803
"2131",24,"LAYING","meantBodyGyroscopeMeanX",-0.0212578096847769
"2132",24,"LAYING","meantBodyGyroscopeMeanY",-0.0782440202677165
"2133",24,"LAYING","meantBodyGyroscopeMeanZ",0.0841740375981627
"2134",24,"LAYING","meantBodyGyroscopeStdevX",-0.776199049939633
"2135",24,"LAYING","meantBodyGyroscopeStdevY",-0.763365457296588
"2136",24,"LAYING","meantBodyGyroscopeStdevZ",-0.708251676335958
"2137",24,"LAYING","meantBodyGyroscopeJerkMeanX",-0.0998294248142257
"2138",24,"LAYING","meantBodyGyroscopeJerkMeanY",-0.0390749421383202
"2139",24,"LAYING","meantBodyGyroscopeJerkMeanZ",-0.0552987683401575
"2140",24,"LAYING","meantBodyGyroscopeJerkStdevX",-0.764490030609974
"2141",24,"LAYING","meantBodyGyroscopeJerkStdevY",-0.792718702440945
"2142",24,"LAYING","meantBodyGyroscopeJerkStdevZ",-0.796816516614173
"2143",24,"LAYING","meantBodyAccelerometerMagnitudeMean",-0.620032665162467
"2144",24,"LAYING","meantBodyAccelerometerMagnitudeStdev",-0.650862147810236
"2145",24,"LAYING","meantGravityAccelerometerMagnitudeMean",-0.620032665162467
"2146",24,"LAYING","meantGravityAccelerometerMagnitudeStdev",-0.650862147810236
"2147",24,"LAYING","meantBodyAccelerometerJerkMagnitudeMean",-0.713667423769029
"2148",24,"LAYING","meantBodyAccelerometerJerkMagnitudeStdev",-0.689391189346457
"2149",24,"LAYING","meantBodyGyroscopeMagnitudeMean",-0.682447212750656
"2150",24,"LAYING","meantBodyGyroscopeMagnitudeStdev",-0.742983126606299
"2151",24,"LAYING","meantBodyGyroscopeJerkMagnitudeMean",-0.791646550787402
"2152",24,"LAYING","meantBodyGyroscopeJerkMagnitudeStdev",-0.788997850813648
"2153",24,"LAYING","meanfBodyAccelerometerMeanX",-0.707613779580052
"2154",24,"LAYING","meanfBodyAccelerometerMeanY",-0.611509042586877
"2155",24,"LAYING","meanfBodyAccelerometerMeanZ",-0.65585899482231
"2156",24,"LAYING","meanfBodyAccelerometerStdevX",-0.664356691751496
"2157",24,"LAYING","meanfBodyAccelerometerStdevY",-0.594676790059055
"2158",24,"LAYING","meanfBodyAccelerometerStdevZ",-0.655360521446194
"2159",24,"LAYING","meanfBodyAccelerometerJerkMeanX",-0.752245372493438
"2160",24,"LAYING","meanfBodyAccelerometerJerkMeanY",-0.703641614506562
"2161",24,"LAYING","meanfBodyAccelerometerJerkMeanZ",-0.719655747391076
"2162",24,"LAYING","meanfBodyAccelerometerJerkStdevX",-0.751378154304462
"2163",24,"LAYING","meanfBodyAccelerometerJerkStdevY",-0.688280461860892
"2164",24,"LAYING","meanfBodyAccelerometerJerkStdevZ",-0.751628687821522
"2165",24,"LAYING","meanfBodyGyroscopeMeanX",-0.722607377748032
"2166",24,"LAYING","meanfBodyGyroscopeMeanY",-0.753710479580053
"2167",24,"LAYING","meanfBodyGyroscopeMeanZ",-0.70948857687664
"2168",24,"LAYING","meanfBodyGyroscopeStdevX",-0.794063529133858
"2169",24,"LAYING","meanfBodyGyroscopeStdevY",-0.771969808976378
"2170",24,"LAYING","meanfBodyGyroscopeStdevZ",-0.735749934304462
"2171",24,"LAYING","meanfBodyAccelerometerMagnitudeMean",-0.650121872273806
"2172",24,"LAYING","meanfBodyAccelerometerMagnitudeStdev",-0.705928425819685
"2173",24,"LAYING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.696845583388451
"2174",24,"LAYING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.682447145993307
"2175",24,"LAYING","meanfBodyBodyGyroscopeMagnitudeMean",-0.754131617480315
"2176",24,"LAYING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.782076276167979
"2177",24,"LAYING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.795019165380577
"2178",24,"LAYING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.796157264514436
"2179",25,"STANDING","meantBodyAccelerometerMeanX",0.275301467772127
"2180",25,"STANDING","meantBodyAccelerometerMeanY",-0.0193221769314914
"2181",25,"STANDING","meantBodyAccelerometerMeanZ",-0.10962903098044
"2182",25,"STANDING","meantBodyAccelerometerStdevX",-0.716264537547677
"2183",25,"STANDING","meantBodyAccelerometerStdevY",-0.531421035602689
"2184",25,"STANDING","meantBodyAccelerometerStdevZ",-0.64709556105868
"2185",25,"STANDING","meantGravityAccelerometerMeanX",0.672386622127139
"2186",25,"STANDING","meantGravityAccelerometerMeanY",0.0471601427530562
"2187",25,"STANDING","meantGravityAccelerometerMeanZ",0.239226040930391
"2188",25,"STANDING","meantGravityAccelerometerStdevX",-0.950017091344743
"2189",25,"STANDING","meantGravityAccelerometerStdevY",-0.901088770963325
"2190",25,"STANDING","meantGravityAccelerometerStdevZ",-0.880682330706602
"2191",25,"STANDING","meantBodyAccelerometerJerkMeanX",0.0817657442063814
"2192",25,"STANDING","meantBodyAccelerometerJerkMeanY",0.00638633884442543
"2193",25,"STANDING","meantBodyAccelerometerJerkMeanZ",-0.010346171499489
"2194",25,"STANDING","meantBodyAccelerometerJerkStdevX",-0.79682335007335
"2195",25,"STANDING","meantBodyAccelerometerJerkStdevY",-0.722502919364303
"2196",25,"STANDING","meantBodyAccelerometerJerkStdevZ",-0.860669382640587
"2197",25,"STANDING","meantBodyGyroscopeMeanX",-0.00298151164792176
"2198",25,"STANDING","meantBodyGyroscopeMeanY",-0.083900354157824
"2199",25,"STANDING","meantBodyGyroscopeMeanZ",0.0993606079900489
"2200",25,"STANDING","meantBodyGyroscopeStdevX",-0.683131970775061
"2201",25,"STANDING","meantBodyGyroscopeStdevY",-0.752261013276284
"2202",25,"STANDING","meantBodyGyroscopeStdevZ",-0.74741022
"2203",25,"STANDING","meantBodyGyroscopeJerkMeanX",-0.108263884562298
"2204",25,"STANDING","meantBodyGyroscopeJerkMeanY",-0.0389884753435208
"2205",25,"STANDING","meantBodyGyroscopeJerkMeanZ",-0.0555782223647433
"2206",25,"STANDING","meantBodyGyroscopeJerkStdevX",-0.768682473178484
"2207",25,"STANDING","meantBodyGyroscopeJerkStdevY",-0.902628080757946
"2208",25,"STANDING","meantBodyGyroscopeJerkStdevZ",-0.831848667286064
"2209",25,"STANDING","meantBodyAccelerometerMagnitudeMean",-0.583377749713936
"2210",25,"STANDING","meantBodyAccelerometerMagnitudeStdev",-0.659015505611247
"2211",25,"STANDING","meantGravityAccelerometerMagnitudeMean",-0.583377749713936
"2212",25,"STANDING","meantGravityAccelerometerMagnitudeStdev",-0.659015505611247
"2213",25,"STANDING","meantBodyAccelerometerJerkMagnitudeMean",-0.783445354474328
"2214",25,"STANDING","meantBodyAccelerometerJerkMagnitudeStdev",-0.780451867848411
"2215",25,"STANDING","meantBodyGyroscopeMagnitudeMean",-0.625733064258924
"2216",25,"STANDING","meantBodyGyroscopeMagnitudeStdev",-0.68515279467066
"2217",25,"STANDING","meantBodyGyroscopeJerkMagnitudeMean",-0.849630706259169
"2218",25,"STANDING","meantBodyGyroscopeJerkMagnitudeStdev",-0.872776184449878
"2219",25,"STANDING","meanfBodyAccelerometerMeanX",-0.748416509682152
"2220",25,"STANDING","meanfBodyAccelerometerMeanY",-0.600027697242054
"2221",25,"STANDING","meanfBodyAccelerometerMeanZ",-0.738509947579462
"2222",25,"STANDING","meanfBodyAccelerometerStdevX",-0.705223686579951
"2223",25,"STANDING","meanfBodyAccelerometerStdevY",-0.529064652290954
"2224",25,"STANDING","meanfBodyAccelerometerStdevZ",-0.630224637674572
"2225",25,"STANDING","meanfBodyAccelerometerJerkMeanX",-0.804144642836186
"2226",25,"STANDING","meanfBodyAccelerometerJerkMeanY",-0.740570312249389
"2227",25,"STANDING","meanfBodyAccelerometerJerkMeanZ",-0.849504849486553
"2228",25,"STANDING","meanfBodyAccelerometerJerkStdevX",-0.807712525721271
"2229",25,"STANDING","meanfBodyAccelerometerJerkStdevY",-0.721707668572127
"2230",25,"STANDING","meanfBodyAccelerometerJerkStdevZ",-0.870541516210269
"2231",25,"STANDING","meanfBodyGyroscopeMeanX",-0.672197763601467
"2232",25,"STANDING","meanfBodyGyroscopeMeanY",-0.81313379207824
"2233",25,"STANDING","meanfBodyGyroscopeMeanZ",-0.746832213594132
"2234",25,"STANDING","meanfBodyGyroscopeStdevX",-0.690398481943765
"2235",25,"STANDING","meanfBodyGyroscopeStdevY",-0.723584437530562
"2236",25,"STANDING","meanfBodyGyroscopeStdevZ",-0.771208929095355
"2237",25,"STANDING","meanfBodyAccelerometerMagnitudeMean",-0.69501971
"2238",25,"STANDING","meanfBodyAccelerometerMagnitudeStdev",-0.695367928718826
"2239",25,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.779190075892421
"2240",25,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.783547229755501
"2241",25,"STANDING","meanfBodyBodyGyroscopeMagnitudeMean",-0.754236109755501
"2242",25,"STANDING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.697213120366748
"2243",25,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.875970674743276
"2244",25,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.877714953691932
"2245",26,"STANDING","meantBodyAccelerometerMeanX",0.2730365808625
"2246",26,"STANDING","meantBodyAccelerometerMeanY",-0.0161687277463495
"2247",26,"STANDING","meantBodyAccelerometerMeanZ",-0.107637894928571
"2248",26,"STANDING","meantBodyAccelerometerStdevX",-0.623101031168367
"2249",26,"STANDING","meantBodyAccelerometerStdevY",-0.585967142418112
"2250",26,"STANDING","meantBodyAccelerometerStdevZ",-0.70498062744898
"2251",26,"STANDING","meantGravityAccelerometerMeanX",0.615123534668367
"2252",26,"STANDING","meantGravityAccelerometerMeanY",0.10870478277551
"2253",26,"STANDING","meantGravityAccelerometerMeanZ",0.234107010472449
"2254",26,"STANDING","meantGravityAccelerometerStdevX",-0.96781789994898
"2255",26,"STANDING","meantGravityAccelerometerStdevY",-0.959713562227041
"2256",26,"STANDING","meantGravityAccelerometerStdevZ",-0.955643363545918
"2257",26,"STANDING","meantBodyAccelerometerJerkMeanX",0.0808743261341837
"2258",26,"STANDING","meantBodyAccelerometerJerkMeanY",0.00767709978181122
"2259",26,"STANDING","meantBodyAccelerometerJerkMeanZ",-0.00724891943768878
"2260",26,"STANDING","meantBodyAccelerometerJerkStdevX",-0.682815652993112
"2261",26,"STANDING","meantBodyAccelerometerJerkStdevY",-0.678386582086227
"2262",26,"STANDING","meantBodyAccelerometerJerkStdevZ",-0.778349460841837
"2263",26,"STANDING","meantBodyGyroscopeMeanX",-0.020659932105102
"2264",26,"STANDING","meantBodyGyroscopeMeanY",-0.0827415060904082
"2265",26,"STANDING","meantBodyGyroscopeMeanZ",0.0917853294044643
"2266",26,"STANDING","meantBodyGyroscopeStdevX",-0.766673970339286
"2267",26,"STANDING","meantBodyGyroscopeStdevY",-0.800675471045918
"2268",26,"STANDING","meantBodyGyroscopeStdevZ",-0.703347205619898
"2269",26,"STANDING","meantBodyGyroscopeJerkMeanX",-0.0988125627461224
"2270",26,"STANDING","meantBodyGyroscopeJerkMeanY",-0.040476400288852
"2271",26,"STANDING","meantBodyGyroscopeJerkMeanZ",-0.0558282743354031
"2272",26,"STANDING","meantBodyGyroscopeJerkStdevX",-0.732321370690816
"2273",26,"STANDING","meantBodyGyroscopeJerkStdevY",-0.836112175331633
"2274",26,"STANDING","meantBodyGyroscopeJerkStdevZ",-0.773101524821429
"2275",26,"STANDING","meantBodyAccelerometerMagnitudeMean",-0.600932264175765
"2276",26,"STANDING","meantBodyAccelerometerMagnitudeStdev",-0.620355788665816
"2277",26,"STANDING","meantGravityAccelerometerMagnitudeMean",-0.600932264175765
"2278",26,"STANDING","meantGravityAccelerometerMagnitudeStdev",-0.620355788665816
"2279",26,"STANDING","meantBodyAccelerometerJerkMagnitudeMean",-0.694917859209184
"2280",26,"STANDING","meantBodyAccelerometerJerkMagnitudeStdev",-0.677426336392347
"2281",26,"STANDING","meantBodyGyroscopeMagnitudeMean",-0.694597662936224
"2282",26,"STANDING","meantBodyGyroscopeMagnitudeStdev",-0.751833690215051
"2283",26,"STANDING","meantBodyGyroscopeJerkMagnitudeMean",-0.798325916709184
"2284",26,"STANDING","meantBodyGyroscopeJerkMagnitudeStdev",-0.818279112908163
"2285",26,"STANDING","meanfBodyAccelerometerMeanX",-0.65109030186199
"2286",26,"STANDING","meanfBodyAccelerometerMeanY",-0.610425833240306
"2287",26,"STANDING","meanfBodyAccelerometerMeanZ",-0.724046087155612
"2288",26,"STANDING","meanfBodyAccelerometerStdevX",-0.61349959767602
"2289",26,"STANDING","meanfBodyAccelerometerStdevY",-0.600274809826275
"2290",26,"STANDING","meanfBodyAccelerometerStdevZ",-0.718490475765306
"2291",26,"STANDING","meanfBodyAccelerometerJerkMeanX",-0.699413168295663
"2292",26,"STANDING","meanfBodyAccelerometerJerkMeanY",-0.696726473912755
"2293",26,"STANDING","meanfBodyAccelerometerJerkMeanZ",-0.76956529125
"2294",26,"STANDING","meanfBodyAccelerometerJerkStdevX",-0.694314518927551
"2295",26,"STANDING","meanfBodyAccelerometerJerkStdevY",-0.6803580612
"2296",26,"STANDING","meanfBodyAccelerometerJerkStdevZ",-0.78604912494898
"2297",26,"STANDING","meanfBodyGyroscopeMeanX",-0.703109561068878
"2298",26,"STANDING","meanfBodyGyroscopeMeanY",-0.799353075357143
"2299",26,"STANDING","meanfBodyGyroscopeMeanZ",-0.689404846813776
"2300",26,"STANDING","meanfBodyGyroscopeStdevX",-0.78740310059949
"2301",26,"STANDING","meanfBodyGyroscopeStdevY",-0.803635337372449
"2302",26,"STANDING","meanfBodyGyroscopeStdevZ",-0.735942384438775
"2303",26,"STANDING","meanfBodyAccelerometerMagnitudeMean",-0.6317569828625
"2304",26,"STANDING","meanfBodyAccelerometerMagnitudeStdev",-0.673917799546684
"2305",26,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.679278323637755
"2306",26,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.678025758312755
"2307",26,"STANDING","meanfBodyBodyGyroscopeMagnitudeMean",-0.770504884821429
"2308",26,"STANDING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.782624320831633
"2309",26,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.823865297193878
"2310",26,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.823991408418367
"2311",27,"LAYING","meantBodyAccelerometerMeanX",0.277798919328859
"2312",27,"LAYING","meantBodyAccelerometerMeanY",-0.0169386590334393
"2313",27,"LAYING","meantBodyAccelerometerMeanZ",-0.112273368370134
"2314",27,"LAYING","meantBodyAccelerometerStdevX",-0.574783321550336
"2315",27,"LAYING","meantBodyAccelerometerStdevY",-0.541012892132886
"2316",27,"LAYING","meantBodyAccelerometerStdevZ",-0.60815876533557
"2317",27,"LAYING","meantGravityAccelerometerMeanX",0.585139591107383
"2318",27,"LAYING","meantGravityAccelerometerMeanY",0.0234793061308725
"2319",27,"LAYING","meantGravityAccelerometerMeanZ",0.120613102375168
"2320",27,"LAYING","meantGravityAccelerometerStdevX",-0.971679845234899
"2321",27,"LAYING","meantGravityAccelerometerStdevY",-0.969891146979866
"2322",27,"LAYING","meantGravityAccelerometerStdevZ",-0.956568824597315
"2323",27,"LAYING","meantBodyAccelerometerJerkMeanX",0.076859186338255
"2324",27,"LAYING","meantBodyAccelerometerJerkMeanY",0.0051839851588557
"2325",27,"LAYING","meantBodyAccelerometerJerkMeanZ",-0.00554795896677852
"2326",27,"LAYING","meantBodyAccelerometerJerkStdevX",-0.624308492209396
"2327",27,"LAYING","meantBodyAccelerometerJerkStdevY",-0.593582093143792
"2328",27,"LAYING","meantBodyAccelerometerJerkStdevZ",-0.729557309630873
"2329",27,"LAYING","meantBodyGyroscopeMeanX",-0.0683332171546644
"2330",27,"LAYING","meantBodyGyroscopeMeanY",-0.0496441313538255
"2331",27,"LAYING","meantBodyGyroscopeMeanZ",0.116262252263758
"2332",27,"LAYING","meantBodyGyroscopeStdevX",-0.745669027144295
"2333",27,"LAYING","meantBodyGyroscopeStdevY",-0.754439610369128
"2334",27,"LAYING","meantBodyGyroscopeStdevZ",-0.594631679097315
"2335",27,"LAYING","meantBodyGyroscopeJerkMeanX",-0.0873862322442852
"2336",27,"LAYING","meantBodyGyroscopeJerkMeanY",-0.0464751059848658
"2337",27,"LAYING","meantBodyGyroscopeJerkMeanZ",-0.0600793214
"2338",27,"LAYING","meantBodyGyroscopeJerkStdevX",-0.776155496711409
"2339",27,"LAYING","meantBodyGyroscopeJerkStdevY",-0.796468156174497
